colsample_bytree,combo,learning_rate,max_depth,min_samples_leaf,model_a_epochs,n_estimators_rf,n_estimators_xgb,rolling_windows,subsample,test_metrics_by_conference_E_kendall_tau,test_metrics_by_conference_E_ndcg,test_metrics_by_conference_E_rank_mae_ensemble_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_mae_model_a_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_mae_rf_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_mae_wl_record_standings_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_mae_xgb_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_ensemble_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_model_a_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_rf_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_wl_record_standings_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_xgb_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_spearman,test_metrics_by_conference_W_kendall_tau,test_metrics_by_conference_W_ndcg,test_metrics_by_conference_W_rank_mae_ensemble_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_mae_model_a_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_mae_rf_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_mae_wl_record_standings_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_mae_xgb_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_ensemble_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_model_a_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_rf_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_wl_record_standings_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_xgb_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_spearman,test_metrics_ensemble_kendall_tau,test_metrics_ensemble_kendall_tau_standings,test_metrics_ensemble_mrr_top2,test_metrics_ensemble_mrr_top4,test_metrics_ensemble_ndcg,test_metrics_ensemble_ndcg_at_12,test_metrics_ensemble_ndcg_at_16,test_metrics_ensemble_ndcg_at_16_standings,test_metrics_ensemble_ndcg_at_20,test_metrics_ensemble_ndcg_at_30,test_metrics_ensemble_ndcg_at_30_standings,test_metrics_ensemble_ndcg_at_4,test_metrics_ensemble_ndcg_at_4_standings,test_metrics_ensemble_pearson,test_metrics_ensemble_playoff_brier_championship_odds,test_metrics_ensemble_playoff_champion_in_top_4,test_metrics_ensemble_playoff_champion_rank,test_metrics_ensemble_playoff_ece_championship_odds,test_metrics_ensemble_playoff_kendall_tau_pred_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_ndcg_at_30_pred_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_ndcg_at_4_final_four,test_metrics_ensemble_playoff_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_rank_mae_wl_record_standings_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_rank_rmse_wl_record_standings_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_spearman_pred_vs_playoff_outcome_rank,test_metrics_ensemble_precision_at_4,test_metrics_ensemble_precision_at_8,test_metrics_ensemble_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_ensemble_rank_mae_wl_record_standings_vs_playoff_outcome_rank,test_metrics_ensemble_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_ensemble_rank_rmse_standings,test_metrics_ensemble_rank_rmse_wl_record_standings_vs_playoff_outcome_rank,test_metrics_ensemble_roc_auc_upset,test_metrics_ensemble_spearman,test_metrics_ensemble_spearman_standings,test_metrics_model_a_kendall_tau,test_metrics_model_a_mrr_top2,test_metrics_model_a_mrr_top4,test_metrics_model_a_ndcg,test_metrics_model_a_ndcg_at_12,test_metrics_model_a_ndcg_at_16,test_metrics_model_a_ndcg_at_20,test_metrics_model_a_ndcg_at_30,test_metrics_model_a_ndcg_at_4,test_metrics_model_a_pearson,test_metrics_model_a_precision_at_4,test_metrics_model_a_precision_at_8,test_metrics_model_a_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_model_a_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_model_a_roc_auc_upset,test_metrics_model_a_spearman,test_metrics_model_b_kendall_tau,test_metrics_model_b_mrr_top2,test_metrics_model_b_mrr_top4,test_metrics_model_b_ndcg,test_metrics_model_b_ndcg_at_12,test_metrics_model_b_ndcg_at_16,test_metrics_model_b_ndcg_at_20,test_metrics_model_b_ndcg_at_30,test_metrics_model_b_ndcg_at_4,test_metrics_model_b_pearson,test_metrics_model_b_precision_at_4,test_metrics_model_b_precision_at_8,test_metrics_model_b_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_model_b_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_model_b_roc_auc_upset,test_metrics_model_b_spearman,test_metrics_model_c_kendall_tau,test_metrics_model_c_mrr_top2,test_metrics_model_c_mrr_top4,test_metrics_model_c_ndcg,test_metrics_model_c_ndcg_at_12,test_metrics_model_c_ndcg_at_16,test_metrics_model_c_ndcg_at_20,test_metrics_model_c_ndcg_at_30,test_metrics_model_c_ndcg_at_4,test_metrics_model_c_pearson,test_metrics_model_c_precision_at_4,test_metrics_model_c_precision_at_8,test_metrics_model_c_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_model_c_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_model_c_roc_auc_upset,test_metrics_model_c_spearman,value
0.7,0,0.0799846532269701,5,5,11,200,305,"(10, 30)",0.8,0.5238095238095238,0.5639940213142,5.866666666666666,8.066666666666666,16.0,2.933333333333333,5.933333333333334,7.136759301905405,10.0565070145321,18.24280680158621,3.8297084310253524,7.681145747868608,0.6857142857142856,0.561904761904762,0.6723578690383415,4.666666666666667,6.466666666666667,15.0,3.3333333333333335,5.266666666666667,5.656854249492381,7.827302643099133,17.24915456865447,4.993328882953068,6.688298238964328,0.7714285714285712,0.5402298850574713,-0.5908045977011495,0.2,0.2,0.45415351337684917,0.38050560271245853,0.3813021737655998,0.551904166538715,0.38131946279615636,0.45415351337684917,0.55252017006151,0.06213756151503288,0.2709021929146524,0.7232480645179749,0.030943136662244797,0.0,5,0.0,0.5678160919540229,0.45415144150891495,0.06213756151503288,5.266666889190674,3.1333333333333333,6.439461708068848,4.449719092257398,0.7303670745272525,0.0,0.625,5.266666889190674,3.1333333333333333,6.439461708068848,5.63323450088501,4.449719092257398,0.7544642857142857,0.7232480533926585,-0.7882091212458288,0.3517241379310345,0.5,0.5,0.6004793353653994,0.4866589807594931,0.5295894736187859,0.5308043799445679,0.6004793353653994,0.46449490234372454,0.4580644965171814,0.25,0.5,7.266666889190674,9.011103630065918,0.7644444444444445,0.4580645161290322,0.4574712643678161,0.14285714285714285,0.14285714285714285,0.38986806363000626,0.21907981997726161,0.38971556401309426,0.3897147984624504,0.38986806363000626,0.04166423104576856,0.6538376808166504,0.0,0.625,5.599999904632568,7.2018513679504395,0.7544642857142857,0.6538375973303671,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.7232480533926585
0.7,1,0.0577690537174206,6,6,8,200,273,"(10, 30)",0.8,0.561904761904762,0.5839137063631482,5.666666666666667,7.866666666666666,16.0,2.933333333333333,5.866666666666666,6.718134661744533,10.456258094238748,18.24280680158621,3.8297084310253524,7.848566748139434,0.7178571428571427,0.6000000000000001,0.5861705318076841,4.6,5.866666666666666,15.0,3.3333333333333335,5.333333333333333,5.495452665613635,7.014271166700073,17.24915456865447,4.993328882953068,7.2203416354998975,0.7892857142857141,0.5632183908045977,-0.6045977011494253,0.1,0.125,0.392738181841922,0.2731375065373828,0.314681262112822,0.47058217133004615,0.3927316858333787,0.392738181841922,0.4712549479166245,0.060083979743771734,0.24908288659500274,0.7486096620559692,0.03207646682858467,0.0,10,0.0,0.5632183908045977,0.392734555483954,0.060083979743771734,5.133333206176758,3.1333333333333333,6.137317657470703,4.449719092257398,0.7281423804226919,0.0,0.625,5.133333206176758,3.1333333333333333,6.137317657470703,5.63323450088501,4.449719092257398,0.84375,0.7486095661846496,-0.7882091212458288,0.3471264367816092,0.5,0.5,0.5957081742898742,0.4825866370067282,0.5255174422390696,0.5273319355389656,0.5957081742898742,0.46423103544156546,0.47096776962280273,0.25,0.375,6.866666793823242,8.903182983398438,0.7589285714285714,0.4709677419354839,0.44367816091954027,0.14285714285714285,0.14285714285714285,0.3640303036457266,0.17331818301776786,0.2159969116757287,0.3638791580160766,0.3640303036457266,0.04029517653159447,0.6204671859741211,0.0,0.625,5.599999904632568,7.540998935699463,0.7453703703703703,0.6204671857619577,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.7486095661846496
0.7,2,0.09347359905286039,6,6,23,200,284,"(10, 30)",0.8,0.5047619047619049,0.5848331937185628,6.133333333333334,8.666666666666666,16.0,2.933333333333333,6.4,7.080489625254269,10.838204033264306,18.24280680158621,3.8297084310253524,8.453795991545258,0.7249999999999999,0.5428571428571429,0.5767696275093178,5.066666666666666,6.133333333333334,15.0,3.3333333333333335,5.466666666666667,5.910442735813733,7.4922181851126926,17.24915456865447,4.993328882953068,7.192588778272628,0.7142857142857142,0.5126436781609195,-0.5908045977011495,0.1,0.1,0.39208656714842255,0.27139332441922376,0.31417899336344746,0.48993552450650496,0.39207983207316344,0.39208656714842255,0.49059004670248607,0.06213756151503288,0.2709021929146524,0.7161290645599365,0.03207647055387497,0.0,10,0.0,0.5494252873563219,0.39208240167972264,0.06213756151503288,5.599999904632568,3.1333333333333333,6.521758556365967,4.449719092257398,0.7223581757508343,0.0,0.5,5.599999904632568,3.1333333333333333,6.521758556365967,5.727128505706787,4.449719092257398,0.875,0.7161290322580645,-0.7810901001112347,0.296551724137931,0.5,0.5,0.596209096871216,0.48313273906397847,0.5273124010940793,0.5273105211901049,0.596209096871216,0.4732201012417847,0.4206896722316742,0.25,0.375,7.400000095367432,9.316652297973633,0.7647058823529412,0.4206896551724138,0.4298850574712643,0.14285714285714285,0.14285714285714285,0.3654583665059831,0.19416923457327745,0.21501619180697262,0.36530938164215626,0.3654583665059831,0.04029517653159447,0.5888766050338745,0.0,0.625,5.933333396911621,7.84856653213501,0.7828054298642534,0.5888765294771968,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.7161290322580645
0.7,3,0.07232411676422695,6,6,27,200,308,"(10, 30)",0.8,0.48571428571428577,0.5639940213142,6.066666666666666,8.266666666666667,16.0,2.933333333333333,6.466666666666667,7.362064927722384,10.263202878893768,18.24280680158621,3.8297084310253524,8.136338242723197,0.6678571428571428,0.561904761904762,0.598721237358296,4.733333333333333,6.4,15.0,3.3333333333333335,5.266666666666667,5.591660457025862,7.650708028237212,17.24915456865447,4.993328882953068,7.122733557654206,0.7714285714285712,0.5172413793103449,-0.5770114942528736,0.1111111111111111,0.125,0.3995100664938323,0.28276088849138026,0.3255456744035252,0.4967837574015249,0.3995033571653672,0.3995100664938323,0.4974087099483501,0.06213756151503288,0.2709021929146524,0.7147942781448364,0.031876467168331146,0.0,9,0.0,0.5448275862068965,0.39950533188334425,0.06213756151503288,5.400000095367432,3.1333333333333333,6.537073612213135,4.449719092257398,0.7210233592880979,0.0,0.625,5.400000095367432,3.1333333333333333,6.537073612213135,5.7213053703308105,4.449719092257398,0.8616071428571429,0.7147942157953281,-0.7815350389321468,0.3195402298850575,0.5,0.5,0.5965570816735418,0.4826166296079778,0.5255474325397077,0.529151243464547,0.5965570816735418,0.4643519436832566,0.45317021012306213,0.25,0.375,7.333333492279053,9.051703453063965,0.7333333333333334,0.45317018909899887,0.4206896551724138,0.14285714285714285,0.14285714285714285,0.3655056643634312,0.17238314726456272,0.21506068894734365,0.365351627554181,0.3655056643634312,0.04029517653159447,0.609788715839386,0.0,0.625,5.866666793823242,7.646349906921387,0.7678571428571429,0.6097886540600668,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.7147942157953281
0.7,4,0.10452088913515829,6,5,19,200,288,"(10, 30)",0.8,0.48571428571428577,0.6080051778138602,6.333333333333333,8.4,16.0,2.933333333333333,7.133333333333334,7.085195833567341,10.327955589886445,18.24280680158621,3.8297084310253524,8.637129152675673,0.6892857142857142,0.561904761904762,0.5354466708794429,5.0,5.866666666666666,15.0,3.3333333333333335,5.133333333333334,5.825232470325397,7.302967433402215,17.24915456865447,4.993328882953068,6.904105059069326,0.7464285714285712,0.5172413793103449,-0.5862068965517242,0.09090909090909091,0.09090909090909091,0.3750524970388098,0.3129812500851771,0.37487967117574317,0.47776937452134016,0.3750457101798618,0.3750524970388098,0.4778336715441578,0.04383885297513566,0.2607725506872093,0.719243586063385,0.032276470214128494,0.0,11,3.725290298461914e-09,0.5448275862068965,0.37504734338019874,0.04383885297513566,5.666666507720947,3.1333333333333333,6.485881805419922,4.449719092257398,0.7183537263626251,0.0,0.5,5.666666507720947,3.1333333333333333,6.485881805419922,5.842374324798584,4.449719092257398,0.8571428571428572,0.7192436040044494,-0.7721913236929923,0.3517241379310345,0.5,0.5,0.5967198337151729,0.5262049433267952,0.5264825420640035,0.5277020436949652,0.5967198337151729,0.4645175546554888,0.4660734236240387,0.25,0.375,7.133333206176758,8.9442720413208,0.7991071428571429,0.46607341490545046,0.4160919540229885,0.16666666666666666,0.16666666666666666,0.37477913663864826,0.15631310690550013,0.21885577360317157,0.37462261503428534,0.37477913663864826,0.04029517653159447,0.5919911861419678,0.0,0.625,6.133333206176758,7.818780899047852,0.8311111111111111,0.5919911012235817,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.7192436040044494
0.7,5,0.05883672885164913,4,5,25,200,214,"(10, 30)",0.8,0.48571428571428577,0.595355603135402,6.666666666666667,8.333333333333334,16.0,2.933333333333333,6.533333333333333,7.554248252914824,10.54197957374863,18.24280680158621,3.8297084310253524,8.181279443542637,0.6464285714285712,0.580952380952381,0.5950595510788178,5.066666666666666,5.533333333333333,15.0,3.3333333333333335,6.266666666666667,5.921711464320654,6.990469702864512,17.24915456865447,4.993328882953068,7.916228058025278,0.7249999999999999,0.4988505747126437,-0.5218390804597701,0.1,0.125,0.39997160373170704,0.29997076422313057,0.32192308424966687,0.4900841520846024,0.39981032942354605,0.39997160373170704,0.49075441616566345,0.06213756151503288,0.2709021929146524,0.6925473213195801,0.03207646682858467,0.0,10,0.0,0.48965517241379314,0.3999686234554392,0.06213756151503288,5.866666793823242,3.1333333333333333,6.787242889404297,4.449719092257398,0.6756395995550611,0.0,0.625,5.866666793823242,3.1333333333333333,6.787242889404297,6.377042293548584,4.449719092257398,0.8303571428571429,0.6925472747497218,-0.728587319243604,0.3471264367816092,0.5,0.5,0.5987776754339037,0.5282702388234619,0.5285552377010985,0.529752370553992,0.5987776754339037,0.46423103544156546,0.4660733938217163,0.25,0.5,6.933333396911621,8.9442720413208,0.8044444444444444,0.46607341490545046,0.38390804597701156,0.16666666666666666,0.16666666666666666,0.3698977687097998,0.20149482053703807,0.22178836903495214,0.3697488993249594,0.3698977687097998,0.04029517653159447,0.56751948595047,0.0,0.625,6.400000095367432,8.049844741821289,0.7559808612440191,0.5675194660734149,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.6925472747497218
0.7,6,0.11260882460985583,5,5,12,200,200,"(10, 30)",0.8,0.4666666666666667,0.5625280037522808,6.4,8.8,16.0,2.933333333333333,6.6,7.745966692414834,10.807404868885037,18.24280680158621,3.8297084310253524,8.250252521387855,0.6464285714285712,0.580952380952381,0.6277910492513729,5.2,5.866666666666666,15.0,3.3333333333333335,5.933333333333334,5.621387729022079,7.108680140035373,17.24915456865447,4.993328882953068,7.289261508090743,0.7642857142857141,0.5126436781609195,-0.5448275862068965,0.16666666666666666,0.16666666666666666,0.43221856004013787,0.359627096159746,0.3602497677434635,0.5315461051317478,0.3604210429202391,0.43221856004013787,0.5321719287993734,0.06213756151503288,0.2709021929146524,0.6943270564079285,0.031209798529744148,0.0,6,0.0,0.5126436781609195,0.4322148225601007,0.06213756151503288,5.800000190734863,3.1333333333333333,6.767569541931152,4.449719092257398,0.6756395995550611,0.0,0.625,5.800000190734863,3.1333333333333333,6.767569541931152,6.186005592346191,4.449719092257398,0.7901785714285714,0.6943270300333704,-0.7446051167964404,0.31494252873563217,0.5,0.5,0.5969604777614178,0.4832105632117789,0.5273902192723037,0.5273927231387028,0.5969604777614178,0.46423103544156546,0.44160178303718567,0.25,0.375,7.333333492279053,9.14694881439209,0.7767857142857143,0.44160177975528364,0.40229885057471265,0.14285714285714285,0.14285714285714285,0.36869084133293856,0.2182264297570606,0.21825010617940016,0.3685385601856832,0.36869084133293856,0.024213833249648188,0.5955506563186646,0.0,0.625,6.266666889190674,7.784600257873535,0.75,0.5955506117908788,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.6943270300333704
0.7,7,0.0771820754378503,6,5,17,200,277,"(10, 30)",0.8,0.561904761904762,0.5986471090053306,5.933333333333334,8.666666666666666,16.0,2.933333333333333,6.533333333333333,6.826419266350405,10.670832519848986,18.24280680158621,3.8297084310253524,8.16496580927726,0.7321428571428571,0.5428571428571429,0.5285394974860943,4.866666666666666,5.866666666666666,15.0,3.3333333333333335,5.066666666666666,5.744562646538029,6.957010852370434,17.24915456865447,4.993328882953068,7.183313998427188,0.7464285714285712,0.5402298850574713,-0.6,0.08333333333333333,0.1,0.3652966323913337,0.2430333941034221,0.36512150811825367,0.4717332877160288,0.36527232373316526,0.3652966323913337,0.4717972184950833,0.04383885297513566,0.2607725506872093,0.734371542930603,0.032409802079200745,0.0,12,0.0,0.5494252873563219,0.36529297744988587,0.04383885297513566,5.400000095367432,3.1333333333333333,6.3087239265441895,4.449719092257398,0.7272525027808675,0.0,0.5,5.400000095367432,3.1333333333333333,6.3087239265441895,5.66274356842041,4.449719092257398,0.8705357142857143,0.7343715239154617,-0.7859844271412681,0.3471264367816092,0.5,0.5,0.5954189606256957,0.4823001847972299,0.5252385705630715,0.5270405588988327,0.5954189606256957,0.46449490234372454,0.4585094451904297,0.25,0.375,7.266666889190674,9.007404327392578,0.8080357142857143,0.45850945494994433,0.4344827586206897,0.14285714285714285,0.14285714285714285,0.359780863222888,0.17335791345142246,0.21603632512807278,0.21604025640475716,0.359780863222888,0.04029517653159447,0.6053393483161926,0.0,0.625,5.800000190734863,7.689820289611816,0.7731481481481481,0.6053392658509456,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.7343715239154617
0.7,8,0.08872487275274,6,6,18,200,280,"(10, 30)",0.8,0.5428571428571429,0.5849751776131767,6.0,8.4,16.0,2.933333333333333,6.733333333333333,6.908931417616861,10.315037566582102,18.24280680158621,3.8297084310253524,8.314645713037528,0.7464285714285712,0.5428571428571429,0.5770919601183098,5.333333333333333,6.0,15.0,3.3333333333333335,5.4,6.164414002968976,6.97614984548545,17.24915456865447,4.993328882953068,7.113367697511496,0.7142857142857142,0.5126436781609195,-0.5816091954022989,0.1,0.1,0.3910081229412522,0.27140119270271224,0.31310024897954286,0.4898231739944885,0.3910014119894159,0.3910081229412522,0.49047837871945194,0.06213756151503288,0.2709021929146524,0.7139044404029846,0.03207647055387497,0.0,10,0.0,0.5402298850574713,0.3910040523225499,0.06213756151503288,5.666666507720947,3.1333333333333333,6.547264099121094,4.449719092257398,0.7139043381535038,0.0,0.5,5.666666507720947,3.1333333333333333,6.547264099121094,5.738757133483887,4.449719092257398,0.8222222222222222,0.7139043381535038,-0.7802002224694105,0.3425287356321839,0.5,0.5,0.5957794303061428,0.48164910061074967,0.5235094202844752,0.525311420632615,0.5957794303061428,0.46423103544156546,0.4825362265110016,0.25,0.375,7.199999809265137,8.805301666259766,0.76,0.4825361512791991,0.3977011494252874,0.14285714285714285,0.14285714285714285,0.36825932516974064,0.1489171799855769,0.21233882984456695,0.3681081844137363,0.36825932516974064,0.04029517653159447,0.600445032119751,0.0,0.625,6.066666603088379,7.7373552322387695,0.7737556561085973,0.6004449388209121,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.7139043381535038
0.7,9,0.06490458046556555,3,5,12,200,282,"(10, 30)",0.8,0.561904761904762,0.611517989996609,5.733333333333333,8.333333333333334,16.0,2.933333333333333,5.933333333333334,6.582805886043833,10.246950765959598,18.24280680158621,3.8297084310253524,7.801709214439273,0.7499999999999999,0.5428571428571429,0.6552212545615353,5.733333333333333,6.733333333333333,15.0,3.3333333333333335,5.4,6.460134157533676,7.903585684147839,17.24915456865447,4.993328882953068,6.255664100104267,0.6857142857142856,0.5172413793103449,-0.5310344827586208,0.2,0.2,0.45946173518632016,0.3348697067453006,0.458852682488222,0.5312159884598489,0.45943804709413044,0.45946173518632016,0.5500460545980732,0.06213756151503288,0.2709021929146524,0.7161291241645813,0.030943136662244797,0.0,5,0.0,0.5172413793103449,0.45946033038873435,0.06213756151503288,5.733333110809326,3.1333333333333333,6.521758556365967,4.449719092257398,0.6983314794215795,0.0,0.625,5.733333110809326,3.1333333333333333,6.521758556365967,6.413527488708496,4.449719092257398,0.8214285714285714,0.7161290322580645,-0.7254727474972191,0.3103448275862069,0.5,0.5,0.595591306519461,0.4803976485670901,0.5233286217078973,0.524545520414741,0.595591306519461,0.46449490234372454,0.44115686416625977,0.25,0.375,7.5333333015441895,9.150591850280762,0.7466666666666667,0.4411568409343715,0.45287356321839084,0.2,0.2,0.4517399779593959,0.43075148044477174,0.451579906081511,0.4515802970558465,0.4517399779593959,0.04166423104576856,0.6662959456443787,0.0,0.75,5.666666507720947,7.071067810058594,0.6964285714285714,0.6662958843159065,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.7161290322580645
